┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-09 12:05:05│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  974M┊   0     0 ┊ 106M  974M
Jul-09 12:05:06│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:05:07│36.2G 42.4G  170G  213G│  2   2  96   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:05:08│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:05:09│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:05:10│36.2G 42.4G  170G  213G│  2   0  98   0   0│  88M  966M┊   0     0 ┊  88M  968M
Jul-09 12:05:11│36.2G 42.4G  170G  213G│  2   0  98   0   0│  90M  966M┊   0     0 ┊  90M  966M
Jul-09 12:05:12│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:05:13│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:05:14│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  967M┊   0     0 ┊ 106M  967M
Jul-09 12:05:15│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:05:16│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:05:17│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  966M┊   0     0 ┊  71M  966M
